time (s),stimulus_on,orientation,neuron_1,neuron_2,neuron_3,neuron_4,neuron_5,neuron_6,neuron_7,neuron_8,neuron_9,neuron_10
112.7,0,,0.196233675,0.102199301,0.269924359,0.176153972,0.219183527,0.272680577,0.160513692,0.215353284,0.140229438,0.242464008
112.8,0,,0.204792953,0.18011481,0.2517207,0.094369126,0.325771244,0.307660234,0.151958459,0.166416365,0.1360037,0.118283563
112.9,0,,0.224898855,0.089047691,0.251580487,0.185987717,0.165692209,0.21496347,0.205534463,0.186818461,0.211300027,0.291897176
113,0,,0.205470191,0.354400636,0.213099455,0.185436185,0.224688743,0.184579688,0.207572757,0.276758644,0.167092162,0.244610837
113.1,0,,0.175589113,0.218417548,0.199655145,0.102183637,0.252129287,0.137082879,0.266013758,0.266110003,0.205256776,0.268369994
113.2,0,,0.252736812,0.262447787,0.248671235,0.098060646,0.165973158,0.135205902,0.340985931,0.176023946,0.117996906,0.22517372
113.3,0,,0.141981894,0.217290801,0.222920273,0.285020353,0.245809295,0.244692631,0.131205665,0.182814562,0.195336246,0.167486474
113.4,0,,0.211469019,0.147528747,0.185791489,0.196793947,0.179579835,0.322210678,0.261017565,0.174402215,0.142115506,0.189505368
113.5,0,,0.219365138,0.266534412,0.241381845,0.173917282,0.204854773,0.176320033,0.235016288,0.252344771,0.151848977,0.134723984
113.6,0,,0.217347629,0.183856659,0.206070039,0.171990845,0.224441595,0.240852483,0.077591637,0.206325874,0.333496146,0.096397607
113.7,0,,0.282526387,0.137535026,0.278305871,0.170932256,0.153634472,0.338901837,0.214279202,0.256476336,0.212325773,0.166813855
113.8,0,,0.215255996,0.215892776,0.221956828,0.156368553,0.260115919,0.173603124,0.26060891,0.214624307,0.163525344,0.156234136
113.9,0,,0.189588811,0.223071553,0.247675795,0.166222833,0.279545165,0.194820602,0.214568463,0.163687738,0.268380428,0.198087495
114,0,,0.258981712,0.169359714,0.279236551,0.217019025,0.101520697,0.188277259,0.202888772,0.18989483,0.230515248,0.184823099
114.1,0,,0.253087786,0.193217744,0.153633475,0.247014489,0.256246398,0.219151761,0.225615332,0.205104704,0.22661848,0.24741887
114.2,0,,0.213289294,0.070753404,0.213381667,0.149337451,0.107240732,0.187195069,0.219596945,0.191391799,0.143010772,0.164127689
114.3,0,,0.185179325,0.194290466,0.128066669,0.178741706,0.203576749,0.27285977,0.164975516,0.135778241,0.208959407,0.070319428
114.4,0,,0.218364585,0.128362583,0.198906013,0.206880345,0.212042599,0.230010971,0.236041911,0.12435085,0.207410091,0.125759562
114.5,0,,0.193794625,0.230066029,0.171021797,0.193754542,0.156823348,0.277675048,0.167839006,0.166473763,0.247040426,0.222936249
114.6,0,,0.20661545,0.169479017,0.253361097,0.315727684,0.205391113,0.149523032,0.258466962,0.199087208,0.272704303,0.281755837
114.7,0,,0.232086964,0.184130209,0.180888293,0.212515558,0.216170733,0.348634523,0.186832717,0.250118687,0.189920738,0.287450978
114.8,0,,0.261013245,0.186013244,0.127796695,0.207597338,0.145039672,0.130568534,0.192580692,0.148517876,0.27282633,0.224603351
114.9,0,,0.202255919,0.158895656,0.137154363,0.195388848,0.272103233,0.238890587,0.172736989,0.231644882,0.206524007,0.24752268
115,1,135,0.268742102,0.203221334,0.194425382,0.205844391,0.22994426,0.180172676,0.275984489,0.156157519,0.216542432,0.262909379
115.1,1,135,0.25164765,0.266382195,0.442051075,0.386799015,0.277507134,0.259268585,0.328624827,0.2629238,0.277674777,0.282633956
115.2,1,135,0.291603132,0.250083611,0.352046509,0.540821694,0.345403672,0.306711875,0.302539493,0.453889647,0.412471005,0.393285844
115.3,1,135,0.373446973,0.430046355,0.471090445,0.732057278,0.577472579,0.499141728,0.427251071,0.741797045,0.537392239,0.323421961
115.4,1,135,0.582290373,0.575093256,0.508884243,0.828254908,0.428482978,0.498790553,0.497437879,0.815537518,0.538716261,0.590620088
115.5,1,135,0.572856472,0.537459907,0.625315717,0.914633488,0.566725788,0.473086431,0.529068992,0.937815925,0.535298872,0.570071695
115.6,1,135,0.662127436,0.581475728,0.649299756,0.985131448,0.504753451,0.624030053,0.572792086,1.047875843,0.620050396,0.608639201
115.7,1,135,0.669355365,0.628570971,0.737213792,1.128914859,0.599063597,0.672562285,0.569270034,1.024398985,0.631007259,0.609467561
115.8,1,135,0.710836274,0.719441768,0.628174993,1.172753969,0.70213759,0.761359118,0.648888356,1.224888245,0.678531296,0.662922197
115.9,1,135,0.748672947,0.764768676,0.649208759,1.180038025,0.822632517,0.737431145,0.662663983,1.148247591,0.80899676,0.649327509
116,1,135,0.684425011,0.696153878,0.699634167,1.212108217,0.647273029,0.716029839,0.644196065,1.2175697,0.688721435,0.690922385
116.1,1,135,0.647176009,0.653471507,0.668447605,1.169070437,0.761636243,0.673892548,0.684375075,1.188858251,0.786586203,0.747111856
116.2,1,135,0.657618049,0.668631045,0.66813784,1.123246843,0.558924622,0.723635913,0.742843159,1.095919389,0.689110254,0.620538354
116.3,1,135,0.588830346,0.606997498,0.610555994,0.99645647,0.578521845,0.543411323,0.625701319,0.923351634,0.649125374,0.617223601
116.4,1,135,0.553984318,0.567040344,0.562736114,1.012931747,0.563015379,0.55031974,0.543333691,0.858211392,0.549879636,0.618231812
116.5,1,135,0.509957723,0.470954643,0.537242255,0.803151605,0.484425634,0.54481677,0.441066526,0.867210151,0.513297143,0.439077268
116.6,1,135,0.451689315,0.494907307,0.343773534,0.652588755,0.410709511,0.448585155,0.400679606,0.672034174,0.425000384,0.476841107
116.7,1,135,0.308234218,0.453223453,0.359018364,0.456538597,0.419279339,0.450208703,0.415972619,0.449874879,0.416887943,0.372174626
116.8,1,135,0.149012526,0.29907412,0.409791735,0.405302886,0.359467071,0.320221258,0.259859576,0.273311172,0.293840031,0.348545674
116.9,1,135,0.197711096,0.235447847,0.250935069,0.227002456,0.23570329,0.151101336,0.111648038,0.179497959,0.214132518,0.225662316
117,0,,0.219966429,0.253490812,0.124298357,0.216346502,0.228953043,0.196010293,0.235748593,0.19422636,0.198397044,0.1469207
117.1,0,,0.187823989,0.237329624,0.112692681,0.198985241,0.129436474,0.162911624,0.163671294,0.204482452,0.202655599,0.163802935
117.2,0,,0.170596736,0.237358146,0.175983897,0.323705219,0.147383486,0.149447917,0.301213734,0.13277365,0.158276263,0.20529916
117.3,0,,0.129502685,0.155438556,0.147672549,0.298843957,0.267367133,0.161950445,0.27176838,0.207727678,0.260172368,0.158701473
117.4,0,,0.236797126,0.12712066,0.263920461,0.153248577,0.23666254,0.272352369,0.157229851,0.335809056,0.197474779,0.183090496
117.5,0,,0.189421608,0.210652163,0.293890584,0.195348538,0.197659613,0.383019688,0.223718419,0.143280536,0.146474891,0.255141697
117.6,0,,0.229342064,0.171913157,0.170491158,0.207615748,0.179607725,0.167547128,0.187421957,0.120206202,0.240240844,0.243377142
117.7,0,,0.096385089,0.219919013,0.224450688,0.288158406,0.22047972,0.258502205,0.207816803,0.169904193,0.096415785,0.190288875
117.8,0,,0.260103683,0.122817762,0.224470557,0.153336701,0.267035498,0.183780006,0.171361702,0.146123427,0.187665003,0.240904674
117.9,0,,0.195523391,0.273647873,0.279448947,0.181851586,0.172338325,0.227582406,0.118041879,0.209415335,0.168107716,0.039535585
118,0,,0.210256789,0.218447065,0.241988198,0.183602869,0.193477018,0.199186469,0.326367396,0.194044776,0.257946355,0.193311979
118.1,0,,0.231276121,0.166145152,0.195585614,0.210231925,0.177370576,0.219090421,0.171432558,0.205878427,0.234285098,0.276430743
118.2,0,,0.145542865,0.072318288,0.269781653,0.223381033,0.237382394,0.26769657,0.210977113,0.157636981,0.221529831,0.121664338
118.3,0,,0.157737569,0.29156037,0.193113718,0.189589097,0.123682283,0.204905427,0.143171576,0.240034994,0.198791817,0.204429132
118.4,0,,0.285332646,0.177513862,0.150984245,0.252529295,0.168989491,0.301763868,0.213637611,0.16632036,0.232217953,0.190473225
118.5,0,,0.279522924,0.098244225,0.233918178,0.245114845,0.128502896,0.152281845,0.179203052,0.225673054,0.131669736,0.241515074
118.6,0,,0.264281013,0.196131137,0.168263404,0.173108435,0.238830965,0.177033823,0.287104008,0.12155191,0.171150545,0.12295351
118.7,0,,0.205327696,0.225672535,0.267573116,0.163884249,0.298030836,0.253470908,0.161001182,0.204366023,0.171857693,0.228923808
118.8,0,,0.229076052,0.194673696,0.193549501,0.242999825,0.268830813,0.192540626,0.34675383,0.204067362,0.16293825,0.22412128
118.9,0,,0.282998509,0.184043636,0.215411584,0.155228866,0.187529877,0.232501224,0.128006973,0.284117479,0.112230432,0.2258395
119,0,,0.235728405,0.151515687,0.264782072,0.225922834,0.142222768,0.281316871,0.245190153,0.220503557,0.241214734,0.202217241
119.1,0,,0.227404352,0.26434009,0.160994737,0.221950767,0.200406897,0.185108077,0.227508163,0.208313764,0.130218915,0.072574143
119.2,0,,0.15829332,0.255655566,0.225108731,0.130774015,0.206527557,0.156313214,0.15218873,0.095624374,0.154493851,0.202474944
119.3,0,,0.272712136,0.211759573,0.219006081,0.176626674,0.192379441,0.179578312,0.195016827,0.180916459,0.235622646,0.227731815
119.4,0,,0.225207847,0.187545317,0.13921468,0.219297143,0.262777546,0.253235257,0.225592632,0.251200327,0.218369585,0.304472837
119.5,0,,0.214554322,0.195254566,0.130012208,0.287314803,0.267696606,0.244249243,0.257618368,0.207529216,0.291087338,0.218564836
119.6,0,,0.117319384,0.169140864,0.186739016,0.239155637,0.182343271,0.234625649,0.157308095,0.21340975,0.240513413,0.185055314
119.7,0,,0.272905514,0.21326451,0.200934103,0.137367581,0.161896554,0.224808181,0.210466481,0.281598992,0.133347066,0.214109494
119.8,0,,0.209913875,0.214985646,0.227614471,0.221915661,0.238879321,0.100318496,0.21147432,0.056855233,0.215323558,0.171101944
119.9,0,,0.169395883,0.136214693,0.176625028,0.193064589,0.233232447,0.258503704,0.263589436,0.208278654,0.270993263,0.217679137
120,1,0,0.229060033,0.096492638,0.171030734,0.189136764,0.145330797,0.15634136,0.090463015,0.301082406,0.138783237,0.197821868
120.1,1,0,0.339909634,0.337293837,0.280059135,0.279625795,0.396225725,0.239905351,0.318424283,0.192983542,0.345664749,0.415131315
120.2,1,0,0.521396882,0.320010492,0.385206209,0.478383862,0.488218066,0.304721884,0.335212355,0.319730009,0.559042522,0.277202835
120.3,1,0,0.691989286,0.488967306,0.391278737,0.417386226,0.659648066,0.495911772,0.330288587,0.413512241,0.583479841,0.41760413
120.4,1,0,0.776012469,0.549680435,0.560992318,0.498901921,0.748203605,0.435260957,0.468522898,0.487052291,0.803097415,0.442552696
120.5,1,0,1.007945703,0.569669774,0.601138656,0.567342968,0.91245734,0.611755372,0.527725261,0.524607115,0.905454674,0.570107795
120.6,1,0,0.973131253,0.640106026,0.653996934,0.693318904,1.078908124,0.570966125,0.673616326,0.516261617,1.106137309,0.655481756
120.7,1,0,1.190970612,0.65107317,0.647353998,0.713963036,1.008735957,0.661958097,0.677884784,0.680409976,1.141597994,0.737392067
120.8,1,0,1.136378139,0.760054761,0.622612843,0.67519532,1.158731019,0.638356699,0.623551059,0.687581298,1.212575882,0.680800784
120.9,1,0,1.280135183,0.720520466,0.757543016,0.715415007,1.219716318,0.780002311,0.768697566,0.720902769,1.212307366,0.65328053
121,1,0,1.183201304,0.697528359,0.746286473,0.634717155,1.188506238,0.692799809,0.673738675,0.774372009,1.187608237,0.703211535
121.1,1,0,1.219987629,0.709820082,0.720780211,0.661649388,1.150990484,0.630495873,0.620608169,0.640857791,1.126630544,0.691279161
121.2,1,0,1.160752208,0.637527343,0.595265797,0.713655978,1.019017241,0.664295344,0.639398171,0.633441525,1.10890835,0.712615676
121.3,1,0,1.071347387,0.602654768,0.638057185,0.693694946,1.014668185,0.667063807,0.619828618,0.583915406,0.967789671,0.703742435
121.4,1,0,0.927134253,0.574457096,0.539260137,0.580782493,0.941461827,0.58863834,0.737475459,0.544280396,0.852337604,0.651870637
121.5,1,0,0.731613999,0.510742682,0.495171668,0.493381907,0.812696272,0.477644287,0.537377005,0.494867455,0.792427303,0.494553593
121.6,1,0,0.66518644,0.527387066,0.487341873,0.48294797,0.728714503,0.436379117,0.45194618,0.432861907,0.661638124,0.395069937
121.7,1,0,0.557162667,0.279701071,0.399838447,0.329428019,0.454598958,0.345596058,0.421841341,0.31638627,0.506320245,0.400065788
121.8,1,0,0.377660044,0.313482627,0.239224263,0.353705458,0.338703003,0.283389459,0.248753261,0.281892133,0.332045951,0.221466088
121.9,1,0,0.198840848,0.242205419,0.131105112,0.308622871,0.210760631,0.160640193,0.248261756,0.197556941,0.132363278,0.220614517
122,0,,0.298857326,0.231789206,0.146843676,0.130037314,0.27872665,0.181390962,0.147668574,0.139415882,0.317471255,0.1789039
122.1,0,,0.162576105,0.241260836,0.161137333,0.161698978,0.196676227,0.1736667,0.259828217,0.225258367,0.244130413,0.223005588
122.2,0,,0.197035457,0.298138427,0.168963856,0.288428709,0.189617606,0.175159382,0.249037878,0.235144084,0.132040836,0.132899531
122.3,0,,0.204900175,0.132002505,0.16316577,0.136635473,0.130281532,0.217089298,0.203959769,0.127226216,0.139894353,0.208637077
122.4,0,,0.238528676,0.21936799,0.174752296,0.210169752,0.12835513,0.188628597,0.153022569,0.16662067,0.165099202,0.165408394
122.5,0,,0.210986485,0.127431768,0.220542935,0.088654136,0.192473719,0.200125364,0.219291516,0.231133643,0.20280823,0.169664905
122.6,0,,0.106088562,0.203489313,0.210361525,0.19903073,0.177692866,0.186763,0.093318527,0.191034286,0.132084342,0.271780444
122.7,0,,0.187951422,0.175322744,0.236246309,0.152966959,0.054046058,0.126010099,0.225685817,0.217605798,0.338807401,0.182983553
122.8,0,,0.266296315,0.255039125,0.12761882,0.224889907,0.244325481,0.12921271,0.195300075,0.296425287,0.093066295,0.126627524
122.9,0,,0.176657724,0.150611137,0.171352611,0.092346249,0.162617798,0.290738477,0.147805722,0.226529691,0.253489288,0.239757513
123,0,,0.235081612,0.188397901,0.25248194,0.265282692,0.202281224,0.210994322,0.152783016,0.291036972,0.230627745,0.237429766
123.1,0,,0.165420593,0.245971617,0.18112584,0.182564993,0.217067129,0.290320815,0.180298473,0.147259495,0.18720774,0.21123414
123.2,0,,0.213247672,0.233250126,0.185525152,0.268238638,0.308408191,0.125090489,0.277445696,0.25885152,0.154485575,0.291917682
123.3,0,,0.082085506,0.217731308,0.23243779,0.182951564,0.189704714,0.196867148,0.139294465,0.207877869,0.259688772,0.302243203
123.4,0,,0.257507583,0.237952399,0.124175866,0.237367614,0.180996673,0.09013388,0.214563921,0.190531628,0.219108117,0.261392017
123.5,0,,0.157047583,0.192634564,0.184809594,0.202389135,0.194712279,0.212917165,0.265833727,0.308148477,0.219965437,0.251739076
123.6,0,,0.111800132,0.200313363,0.22225847,0.339118027,0.166461791,0.160961317,0.262999328,0.149002501,0.123130275,0.180495791
123.7,0,,0.175754173,0.18075936,0.149566025,0.090461245,0.231399929,0.186273273,0.081239582,0.244518045,0.230926586,0.273587205
123.8,0,,0.271854082,0.201992885,0.186946429,0.288050467,0.190963041,0.210436074,0.158677919,0.28751829,0.309710173,0.268574969
123.9,0,,0.136419931,0.21204767,0.241156523,0.181313135,0.174202588,0.166455098,0.171311411,0.289641789,0.137552748,0.211448386
124,0,,0.204234763,0.259716052,0.206303486,0.20536974,0.168591594,0.235845294,0.235412214,0.267130714,0.165230623,0.208199175
124.1,0,,0.186265683,0.138020262,0.139077689,0.209918509,0.194995318,0.141123192,0.173409256,0.128650875,0.169824576,0.202510618
124.2,0,,0.150087764,0.232056535,0.123182254,0.318267984,0.182365032,0.127456887,0.304114788,0.260113072,0.247100577,0.126457579
124.3,0,,0.113457792,0.132773868,0.29508334,0.238445573,0.239826382,0.294601507,0.093540404,0.182158054,0.176721483,0.218293702
124.4,0,,0.209656816,0.156271416,0.175916578,0.186107498,0.149770282,0.207403542,0.201306861,0.139036046,0.267462883,0.226055422
124.5,0,,0.214638532,0.238952592,0.293835075,0.146642285,0.147618334,0.236940602,0.18286886,0.186218843,0.208116486,0.256491867
124.6,0,,0.212442682,0.281334454,0.169774901,0.22198413,0.222249323,0.113064553,0.170295689,0.045041812,0.211889715,0.237114013
124.7,0,,0.156149662,0.182789009,0.204883822,0.225004398,0.139514974,0.18157755,0.185013073,0.168846573,0.228251116,0.127169236
124.8,0,,0.213409089,0.269541632,0.279192128,0.174162343,0.169112979,0.200601763,0.174495826,0.135491109,0.269548578,0.148824608
124.9,0,,0.243696128,0.140576413,0.142370009,0.139343861,0.191300107,0.253424628,0.242235944,0.168251953,0.215644215,0.2557657
125,1,45,0.179127699,0.259401213,0.245213225,0.221610516,0.231539511,0.168392453,0.200215989,0.185080791,0.191936569,0.25807131
125.1,1,45,0.261922651,0.381312363,0.379167563,0.171505596,0.2724357,0.329558634,0.143815659,0.236313913,0.343313601,0.345514118
125.2,1,45,0.39565773,0.436087764,0.419022976,0.382445276,0.322741627,0.523638614,0.393987817,0.411350951,0.363881558,0.469379575
125.3,1,45,0.498685392,0.579173948,0.410029722,0.300789952,0.413191015,0.675654651,0.533113409,0.465962607,0.442129137,0.578904994
125.4,1,45,0.438310276,0.77545184,0.558878915,0.528598618,0.38169272,0.705727471,0.511076245,0.433158065,0.552274185,0.847106794
125.5,1,45,0.611040196,0.921876621,0.51607736,0.654541819,0.630649946,0.974510864,0.52522938,0.563032953,0.609507899,0.910648903
125.6,1,45,0.61808813,1.071957233,0.581886596,0.653865859,0.6063637,0.98149384,0.630522277,0.635604124,0.683640319,1.000796596
125.7,1,45,0.586478797,1.089048106,0.67455012,0.687357366,0.6859333,1.109141292,0.657482188,0.663400907,0.696323807,1.127633712
125.8,1,45,0.661312131,1.266783091,0.703443579,0.610972122,0.770880359,1.212838532,0.656861662,0.713508862,0.696645425,1.069158329
125.9,1,45,0.747562023,1.065184765,0.603615105,0.733871159,0.607367813,1.263518306,0.690934036,0.574259149,0.664080275,1.198563808
126,1,45,0.680697343,1.187334947,0.68996695,0.786812688,0.717731457,1.293050658,0.743175739,0.675268822,0.693283015,1.150951236
126.1,1,45,0.606525927,1.088465199,0.713905211,0.591058032,0.80531702,1.218018395,0.641828607,0.635773826,0.681833596,1.167809682
126.2,1,45,0.65444509,1.17667729,0.623558324,0.711642037,0.748258807,1.147334424,0.695807613,0.706115125,0.684645118,1.174077874
126.3,1,45,0.662802386,0.94985972,0.57301265,0.65945021,0.632324042,0.990798016,0.56379476,0.65840677,0.632627787,0.996713533
126.4,1,45,0.601358871,0.975331636,0.554758037,0.63361555,0.529841155,0.985795506,0.564259824,0.521976528,0.520685265,0.902951622
126.5,1,45,0.503305079,0.826814133,0.427977311,0.470549372,0.498689032,0.818571078,0.562079788,0.422969936,0.404811303,0.826255031
126.6,1,45,0.470042473,0.706128932,0.469217467,0.495105348,0.479897412,0.595556915,0.388955291,0.367444813,0.451139671,0.582743213
126.7,1,45,0.414363807,0.653180319,0.30132482,0.31533097,0.37526939,0.532085238,0.379120997,0.45185966,0.37343565,0.436961251
126.8,1,45,0.261699479,0.259055178,0.349618693,0.178476635,0.310606392,0.412051,0.271116374,0.319980729,0.222755688,0.363025906
126.9,1,45,0.076779502,0.189437645,0.238030771,0.223030186,0.20240134,0.181728579,0.112521283,0.33622258,0.319703468,0.280855364
127,0,,0.241488571,0.153498228,0.193859528,0.169861309,0.158976898,0.165421408,0.103392672,0.21692605,0.263600113,0.181336362
127.1,0,,0.169030458,0.228567024,0.196615756,0.264630167,0.082528761,0.261537318,0.234574543,0.248909862,0.166198573,0.130428344
127.2,0,,0.214292689,0.250431947,0.243194932,0.236062211,0.226930349,0.096401135,0.238152596,0.285907352,0.139262807,0.245977203
127.3,0,,0.147380182,0.252281739,0.295161227,0.13059188,0.27313615,0.201552554,0.188051795,0.14950676,0.119424018,0.125570647
127.4,0,,0.255919708,0.270438789,0.269674596,0.14410844,0.222024466,0.268348445,0.230019026,0.201521252,0.107751894,0.185352362
127.5,0,,0.223834721,0.212690276,0.244257634,0.214652508,0.231854514,0.246741208,0.222759903,0.16237136,0.202470979,0.234959179
127.6,0,,0.204094265,0.236950747,0.168598676,0.24002937,0.135636595,0.171410073,0.185373105,0.232867666,0.206236276,0.161914918
127.7,0,,0.319405868,0.288016016,0.188441637,0.08136094,0.294497331,0.15665914,0.085011403,0.119561501,0.149998736,0.183923128
127.8,0,,0.195520162,0.176512326,0.21995253,0.185355138,0.223619132,0.25068147,0.210932645,0.187950221,0.148092897,0.220183618
127.9,0,,0.148508892,0.191451851,0.207969225,0.168617641,0.2022949,0.144456699,0.210817095,0.236823184,0.196944999,0.215064143
128,0,,0.237947372,0.133935815,0.158573095,0.220600001,0.269573818,0.241625817,0.18073967,0.234947943,0.086515822,0.193554633
128.1,0,,0.148287138,0.154027193,0.283161184,0.241641308,0.320355738,0.14379652,0.160060893,0.21701439,0.148326223,0.175730373
128.2,0,,0.207957043,0.257113863,0.165324234,0.227039168,0.262961101,0.158302739,0.205788979,0.183775858,0.189691695,0.196326546
128.3,0,,0.18180563,0.247053441,0.251553342,0.137712828,0.175752843,0.189013843,0.173929098,0.173187434,0.138321902,0.181585919
128.4,0,,0.163394207,0.103302155,0.298643767,0.20361732,0.183505043,0.156864004,0.226698414,0.19356836,0.112453337,0.271718607
128.5,0,,0.157480994,0.193472598,0.176008611,0.202156483,0.192783878,0.347335393,0.121103271,0.188438104,0.189196218,0.233150808
128.6,0,,0.284228138,0.227809707,0.259502053,0.220481077,0.192728867,0.203363772,0.17402691,0.2536331,0.13795823,0.238706385
128.7,0,,0.206896057,0.118357733,0.177675994,0.216214276,0.143655691,0.179570167,0.178588421,0.193594089,0.233518011,0.240668791
128.8,0,,0.198220008,0.257042518,0.252703717,0.215997746,0.181996411,0.158607866,0.234606744,0.248282527,0.228745341,0.247633976
128.9,0,,0.181588779,0.263867677,0.169679334,0.254713934,0.082851539,0.228239565,0.269487827,0.222492188,0.236092158,0.218902703
129,0,,0.197648915,0.238449971,0.255072365,0.153947106,0.159993632,0.172498654,0.23159376,0.181459866,0.219786061,0.178745506
129.1,0,,0.146898541,0.116966166,0.258174475,0.245845601,0.182551483,0.194669841,0.167979214,0.215693788,0.094161726,0.314479614
129.2,0,,0.19566182,0.357162318,0.200568184,0.139700182,0.116866594,0.224866938,0.100981447,0.233305096,0.13758496,0.200469986
129.3,0,,0.132636525,0.158258814,0.26619374,0.211151909,0.302037932,0.215530551,0.149942127,0.256622336,0.269695624,0.240241042
129.4,0,,0.127214919,0.204412037,0.095292485,0.274665034,0.198735201,0.3103943,0.259456724,0.232648261,0.242522942,0.248792786
129.5,0,,0.175758334,0.226767585,0.144364475,0.282376827,0.152242015,0.165983652,0.204521116,0.117979185,0.261558714,0.207864678
129.6,0,,0.152670435,0.272166001,0.204693766,0.180764677,0.290980591,0.224872874,0.219266358,0.180908895,0.220255334,0.244045023
129.7,0,,0.199095862,0.23577729,0.266356202,0.155023567,0.096036532,0.124350123,0.188677998,0.170700584,0.197334328,0.263739263
129.8,0,,0.196890874,0.122393534,0.199825282,0.140609357,0.199605021,0.192423149,0.187873586,0.278791208,0.203502674,0.305690913
129.9,0,,0.227990844,0.235600252,0.22467961,0.276078103,0.161509682,0.206101904,0.196584082,0.188519193,0.23729586,0.166129792
130,1,90,0.210944866,0.288655966,0.16031193,0.283828343,0.151727759,0.262462123,0.250733468,0.105337026,0.154723786,0.216426624
130.1,1,90,0.279473011,0.31536483,0.287851745,0.269152315,0.246116422,0.235355444,0.41543404,0.286628717,0.276381255,0.233775372
130.2,1,90,0.368791684,0.289760741,0.586510797,0.391082158,0.326907956,0.376961477,0.618114898,0.294297214,0.40475563,0.341569945
130.3,1,90,0.468808766,0.482585345,0.684506192,0.390676562,0.466964501,0.435197053,0.640046823,0.368881463,0.44602087,0.478992973
130.4,1,90,0.406967082,0.583830206,0.77189139,0.472698146,0.502003787,0.492953421,0.737162104,0.44731423,0.453323238,0.423742193
130.5,1,90,0.610959887,0.555051162,0.973312208,0.538773533,0.504090359,0.567266415,0.969635588,0.625103291,0.559546503,0.564038054
130.6,1,90,0.60031206,0.605378088,1.093317961,0.60576569,0.536724932,0.566719262,1.064053389,0.596601619,0.67804301,0.644123102
130.7,1,90,0.613442028,0.69240815,1.145940997,0.567961546,0.640371358,0.650604317,1.132753307,0.775467722,0.610470891,0.600832288
130.8,1,90,0.620972638,0.680558871,1.154895684,0.66398352,0.644115238,0.607030649,1.196304661,0.675785513,0.681484164,0.721038749
130.9,1,90,0.686616744,0.745623687,1.108410084,0.713166279,0.706417805,0.683475835,1.268086435,0.68616546,0.668431282,0.823254203
131,1,90,0.676565691,0.617755134,1.144581099,0.607550783,0.690636479,0.657968683,1.108291856,0.69732519,0.790874119,0.74655451
131.1,1,90,0.787442978,0.675504945,1.129433475,0.773891253,0.604331298,0.758762191,1.177209494,0.644752416,0.608243497,0.586425611
131.2,1,90,0.669077191,0.572569141,1.061614108,0.655746225,0.646779238,0.678734434,1.109956462,0.732940634,0.716389534,0.680971606
131.3,1,90,0.570437898,0.671133635,1.013975269,0.524713579,0.741446066,0.632772022,1.073510932,0.536047937,0.677159686,0.673610212
131.4,1,90,0.592622303,0.552924805,0.952210529,0.504998626,0.539325998,0.554584522,0.829485164,0.579108502,0.527375497,0.595880807
131.5,1,90,0.544491383,0.437087321,0.868368485,0.523262365,0.440456126,0.548501938,0.809631463,0.548406047,0.54803838,0.432096511
131.6,1,90,0.450277253,0.420846799,0.629906175,0.473999412,0.434079323,0.440113101,0.708337799,0.412025706,0.40644835,0.418903467
131.7,1,90,0.368528889,0.374025905,0.510041781,0.352341172,0.426821306,0.399908698,0.463068985,0.282622958,0.344724169,0.365165919
131.8,1,90,0.281170551,0.239544343,0.393572273,0.254249343,0.218847275,0.254695394,0.474548063,0.342846414,0.291267304,0.282252133
131.9,1,90,0.155220899,0.218579249,0.276024422,0.224172612,0.252271554,0.125273138,0.167234639,0.141293497,0.213630343,0.182104176
132,0,,0.210725183,0.268154354,0.247515261,0.180267495,0.220633904,0.220531491,0.222139509,0.263822688,0.187342206,0.241469404
132.1,0,,0.155314605,0.227429515,0.307639759,0.15766701,0.237336518,0.210695204,0.070002639,0.176346287,0.297023221,0.178772407
132.2,0,,0.162384624,0.198285897,0.140570233,0.218585188,0.182745072,0.119494476,0.27728648,0.118493496,0.250024041,0.192008862
132.3,0,,0.280898202,0.21143771,0.211179964,0.209375994,0.149868708,0.20905942,0.2027318,0.252575633,0.221306367,0.218852917
132.4,0,,0.200998521,0.111522739,0.068069561,0.273520416,0.205195952,0.142287239,0.185367572,0.116207077,0.116496535,0.287303124
132.5,0,,0.333759946,0.170471775,0.168335053,0.26861625,0.199270371,0.133968062,0.156121024,0.174417099,0.26050785,0.174927311
132.6,0,,0.313779825,0.285127179,0.226240775,0.053690921,0.267990549,0.219997541,0.230724495,0.180197739,0.017061558,0.089578339
132.7,0,,0.173841573,0.219505184,0.254395653,0.228102043,0.140790202,0.275808858,0.215854046,0.181661758,0.125455347,0.185233472
132.8,0,,0.209149604,0.188030287,0.222212382,0.204282094,0.256391595,0.152478287,0.273290031,0.197540525,0.210700549,0.234353515
132.9,0,,0.184351284,0.23335475,0.253366361,0.216992717,0.154507243,0.16127437,0.264652886,0.226756976,0.15259842,0.177298736
133,0,,0.105477696,0.219088448,0.149734276,0.122269796,0.162138043,0.238617428,0.274634095,0.202906861,0.178234023,0.197874986
133.1,0,,0.297580656,0.088905351,0.196550645,0.265465614,0.131638844,0.251961862,0.243293051,0.218861208,0.12783683,0.220546137
133.2,0,,0.079122588,0.179100157,0.136049163,0.140219079,0.179990075,0.164780771,0.149402507,0.247692943,0.234837597,0.132073224
133.3,0,,0.266711051,0.16430735,0.307323976,0.182222632,0.215303558,0.139465648,0.218068486,0.26837986,0.167182512,0.240096289
